sensor;moisture;r1;r2;c1;frequency;duty_cycle;measurement_wet;stabilization_time_wet;success_wet;measurement_dry;stabilization_time_dry;success_dry;difference;stabilization_time_avg
NPPN;0;1000;100000000;1e-06;3200000;128;3983;404;1;3983;404;1;0;404,0
NPPN;0;1000;100000000;1e-06;3200000;255;3997;500;0;3984;404;1;-13;452,0
NPPN;0;1000;100000000;1e-06;6400000;1;521;500;0;579;500;0;58;500,0
NPPN;0;1000;100000000;1e-06;6400000;2;942;500;0;1438;500;0;496;500,0
NPPN;0;1000;100000000;1e-06;6400000;3;1221;500;0;1285;500;0;64;500,0
NPPN;0;1000;100000000;1e-06;6400000;5;2228;500;0;2282;500;0;54;500,0
NPPN;0;1000;100000000;1e-06;6400000;8;4095;89;1;4095;89;1;0;89,0
NPPN;0;1000;100000000;1e-06;6400000;13;2310;500;0;2310;500;0;0;500,0
NPPN;0;1000;100000000;1e-06;6400000;21;4095;89;1;4095;89;1;0;89,0
NPPN;0;1000;100000000;1e-06;6400000;34;3984;449;1;3983;405;1;-1;427,0
NPPN;0;1000;100000000;1e-06;6400000;55;3993;494;1;3987;450;1;-6;472,0
NPPN;0;1000;100000000;1e-06;6400000;89;3993;494;1;3993;495;1;0;494,5
NPPN;0;1000;100000000;1e-06;6400000;128;3993;494;1;3989;450;1;-4;472,0
NPPN;0;1000;100000000;1e-06;6400000;255;3985;449;1;3983;405;1;-2;427,0
PNNP;0;1000;100000000;1e-06;100;1;0;45;1;698;500;0;698;272,5
PNNP;0;1000;100000000;1e-06;100;2;1278;500;0;1511;500;0;233;500,0
PNNP;0;1000;100000000;1e-06;100;3;1869;500;0;2142;500;0;273;500,0
PNNP;0;1000;100000000;1e-06;100;5;2544;500;0;2762;500;0;218;500,0
PNNP;0;1000;100000000;1e-06;100;8;3081;500;0;3206;500;0;125;500,0
PNNP;0;1000;100000000;1e-06;100;13;3396;500;0;3445;500;0;49;500,0
PNNP;0;1000;100000000;1e-06;100;21;3554;500;0;3566;500;0;12;500,0
PNNP;0;1000;100000000;1e-06;100;34;3647;500;0;3645;500;0;-2;500,0
PNNP;0;1000;100000000;1e-06;100;55;3707;500;0;3695;540;1;-12;520,0
PNNP;0;1000;100000000;1e-06;100;89;3756;500;0;3723;405;1;-33;452,5
PNNP;0;1000;100000000;1e-06;100;128;3808;500;0;3754;405;1;-54;452,5
PNNP;0;1000;100000000;1e-06;100;255;3853;540;1;3810;405;1;-43;472,5
PNNP;0;1000;100000000;1e-06;200;1;1936;135;1;2259;500;0;323;317,5
PNNP;0;1000;100000000;1e-06;200;2;988;500;0;1372;500;0;384;500,0
PNNP;0;1000;100000000;1e-06;200;3;1537;500;0;1902;500;0;365;500,0
PNNP;0;1000;100000000;1e-06;200;5;2303;500;0;2635;500;0;332;500,0
PNNP;0;1000;100000000;1e-06;200;8;2895;500;0;3152;500;0;257;500,0
PNNP;0;1000;100000000;1e-06;200;13;3308;500;0;3432;500;0;124;500,0
PNNP;0;1000;100000000;1e-06;200;21;3530;500;0;3564;500;0;34;500,0
PNNP;0;1000;100000000;1e-06;200;34;3632;500;0;3643;500;0;11;500,0
PNNP;0;1000;100000000;1e-06;200;55;3693;500;0;3697;500;0;4;500,0
PNNP;0;1000;100000000;1e-06;200;89;3751;500;0;3728;449;1;-23;474,5
PNNP;0;1000;100000000;1e-06;200;128;3786;500;0;3760;450;1;-26;475,0
PNNP;0;1000;100000000;1e-06;200;255;3875;500;0;3812;405;1;-63;452,5
PNNP;0;1000;100000000;1e-06;400;1;1199;314;1;1608;500;0;409;407,0
PNNP;0;1000;100000000;1e-06;400;2;0;45;1;1006;500;0;1006;272,5
PNNP;0;1000;100000000;1e-06;400;3;1207;500;0;1634;500;0;427;500,0
PNNP;0;1000;100000000;1e-06;400;5;1950;500;0;2406;500;0;456;500,0
PNNP;0;1000;100000000;1e-06;400;8;2546;500;0;2999;500;0;453;500,0
PNNP;0;1000;100000000;1e-06;400;13;3145;500;0;3404;500;0;259;500,0
PNNP;0;1000;100000000;1e-06;400;21;3481;500;0;3559;500;0;78;500,0
PNNP;0;1000;100000000;1e-06;400;34;3584;500;0;3643;500;0;59;500,0
PNNP;0;1000;100000000;1e-06;400;55;3685;500;0;3694;539;1;9;519,5
PNNP;0;1000;100000000;1e-06;400;89;3731;500;0;3722;404;1;-9;452,0
PNNP;0;1000;100000000;1e-06;400;128;3777;500;0;3760;449;1;-17;474,5
PNNP;0;1000;100000000;1e-06;400;255;3898;500;0;3811;404;1;-87;452,0
PNNP;0;1000;100000000;1e-06;800;1;672;359;1;1174;500;0;502;429,5
PNNP;0;1000;100000000;1e-06;800;2;0;45;1;801;500;0;801;272,5
PNNP;0;1000;100000000;1e-06;800;3;724;500;0;1199;500;0;475;500,0
PNNP;0;1000;100000000;1e-06;800;5;1552;500;0;2101;500;0;549;500,0
PNNP;0;1000;100000000;1e-06;800;8;2165;500;0;2719;500;0;554;500,0
PNNP;0;1000;100000000;1e-06;800;13;2960;500;0;3324;500;0;364;500,0
PNNP;0;1000;100000000;1e-06;800;21;3380;500;0;3544;500;0;164;500,0
PNNP;0;1000;100000000;1e-06;800;34;3553;500;0;3635;500;0;82;500,0
PNNP;0;1000;100000000;1e-06;800;55;3659;500;0;3686;493;1;27;496,5
PNNP;0;1000;100000000;1e-06;800;89;3724;538;1;3726;449;1;2;493,5
PNNP;0;1000;100000000;1e-06;800;128;3754;539;1;3760;449;1;6;494,0
PNNP;0;1000;100000000;1e-06;800;255;3823;449;1;3805;359;1;-18;404,0
PNNP;0;1000;100000000;1e-06;1600;1;739;500;0;1239;500;0;500;500,0
PNNP;0;1000;100000000;1e-06;1600;2;699;500;0;1257;500;0;558;500,0
PNNP;0;1000;100000000;1e-06;1600;3;1132;500;0;1796;500;0;664;500,0
PNNP;0;1000;100000000;1e-06;1600;5;2089;500;0;2820;500;0;731;500,0
PNNP;0;1000;100000000;1e-06;1600;8;2669;500;0;3278;500;0;609;500,0
PNNP;0;1000;100000000;1e-06;1600;13;3283;500;0;3571;500;0;288;500,0
PNNP;0;1000;100000000;1e-06;1600;21;3533;500;0;3661;538;1;128;519,0
PNNP;0;1000;100000000;1e-06;1600;34;3650;500;0;3697;448;1;47;474,0
PNNP;0;1000;100000000;1e-06;1600;55;3699;500;0;3756;539;1;57;519,5
PNNP;0;1000;100000000;1e-06;1600;89;3785;500;0;3787;449;1;2;474,5
PNNP;0;1000;100000000;1e-06;1600;128;3862;539;1;3813;404;1;-49;471,5
PNNP;0;1000;100000000;1e-06;1600;255;3918;539;1;3854;314;1;-64;426,5
PNNP;0;1000;100000000;1e-06;3200;1;451;500;0;955;500;0;504;500,0
PNNP;0;1000;100000000;1e-06;3200;2;0;45;1;1183;500;0;1183;272,5
PNNP;0;1000;100000000;1e-06;3200;3;945;500;0;1734;500;0;789;500,0
PNNP;0;1000;100000000;1e-06;3200;5;1560;500;0;2511;500;0;951;500,0
PNNP;0;1000;100000000;1e-06;3200;8;2221;500;0;3149;500;0;928;500,0
PNNP;0;1000;100000000;1e-06;3200;13;2852;500;0;3508;500;0;656;500,0
PNNP;0;1000;100000000;1e-06;3200;21;3224;500;0;3641;500;0;417;500,0
PNNP;0;1000;100000000;1e-06;3200;34;3548;500;0;3698;493;1;150;496,5
PNNP;0;1000;100000000;1e-06;3200;55;3674;500;0;3749;539;1;75;519,5
PNNP;0;1000;100000000;1e-06;3200;89;3697;493;1;3785;449;1;88;471,0
PNNP;0;1000;100000000;1e-06;3200;128;3773;449;1;3812;404;1;39;426,5
PNNP;0;1000;100000000;1e-06;3200;255;3875;500;0;3873;450;1;-2;475,0
PNNP;0;1000;100000000;1e-06;6400;1;0;44;1;580;500;0;580;272,0
PNNP;0;1000;100000000;1e-06;6400;2;0;45;1;852;500;0;852;272,5
PNNP;0;1000;100000000;1e-06;6400;3;601;500;0;1362;500;0;761;500,0
PNNP;0;1000;100000000;1e-06;6400;5;1073;500;0;2125;500;0;1052;500,0
PNNP;0;1000;100000000;1e-06;6400;8;1620;500;0;2832;500;0;1212;500,0
PNNP;0;1000;100000000;1e-06;6400;13;2254;500;0;3372;500;0;1118;500,0
PNNP;0;1000;100000000;1e-06;6400;21;2841;500;0;3604;500;0;763;500,0
PNNP;0;1000;100000000;1e-06;6400;34;3284;500;0;3692;538;1;408;519,0
PNNP;0;1000;100000000;1e-06;6400;55;3475;500;0;3733;449;1;258;474,5
PNNP;0;1000;100000000;1e-06;6400;89;3688;500;0;3779;449;1;91;474,5
PNNP;0;1000;100000000;1e-06;6400;128;3758;539;1;3800;359;1;42;449,0
PNNP;0;1000;100000000;1e-06;6400;255;4094;268;1;3857;359;1;-237;313,5
PNNP;0;1000;100000000;1e-06;12800;1;567;500;0;1382;500;0;815;500,0
PNNP;0;1000;100000000;1e-06;12800;2;1098;500;0;2359;500;0;1261;500,0
PNNP;0;1000;100000000;1e-06;12800;3;1530;500;0;2976;500;0;1446;500,0
PNNP;0;1000;100000000;1e-06;12800;5;2138;500;0;3473;500;0;1335;500,0
PNNP;0;1000;100000000;1e-06;12800;8;2698;500;0;3648;500;0;950;500,0
PNNP;0;1000;100000000;1e-06;12800;13;3175;500;0;3717;538;1;542;519,0
PNNP;0;1000;100000000;1e-06;12800;21;3951;500;0;3761;449;1;-190;474,5
PNNP;0;1000;100000000;1e-06;12800;34;3678;538;1;3795;359;1;117;448,5
PNNP;0;1000;100000000;1e-06;12800;55;3744;449;1;3848;404;1;104;426,5
PNNP;0;1000;100000000;1e-06;12800;89;4095;178;1;3886;359;1;-209;268,5
PNNP;0;1000;100000000;1e-06;12800;128;4094;134;1;3927;360;1;-167;247,0
PNNP;0;1000;100000000;1e-06;12800;255;3965;500;0;3933;450;1;-32;475,0
PNNP;0;1000;100000000;1e-06;25600;1;340;500;0;996;500;0;656;500,0
PNNP;0;1000;100000000;1e-06;25600;2;695;500;0;1795;500;0;1100;500,0
PNNP;0;1000;100000000;1e-06;25600;3;1042;500;0;2486;500;0;1444;500,0
PNNP;0;1000;100000000;1e-06;25600;5;1485;500;0;3189;500;0;1704;500,0
PNNP;0;1000;100000000;1e-06;25600;8;2037;500;0;3552;500;0;1515;500,0
PNNP;0;1000;100000000;1e-06;25600;13;2559;492;1;3692;538;1;1133;515,0
PNNP;0;1000;100000000;1e-06;25600;21;3069;500;0;3738;404;1;669;452,0
PNNP;0;1000;100000000;1e-06;25600;34;3421;493;1;3794;449;1;373;471,0
PNNP;0;1000;100000000;1e-06;25600;55;3662;494;1;3833;359;1;171;426,5
PNNP;0;1000;100000000;1e-06;25600;89;4095;134;1;3876;360;1;-219;247,0
PNNP;0;1000;100000000;1e-06;25600;128;4095;89;1;3936;450;1;-159;269,5
PNNP;0;1000;100000000;1e-06;25600;255;3957;500;0;3926;405;1;-31;452,5
PNNP;0;1000;100000000;1e-06;51200;1;0;44;1;794;500;0;794;272,0
PNNP;0;1000;100000000;1e-06;51200;2;469;500;0;1248;500;0;779;500,0
PNNP;0;1000;100000000;1e-06;51200;3;684;500;0;1845;500;0;1161;500,0
PNNP;0;1000;100000000;1e-06;51200;5;1060;500;0;2667;500;0;1607;500,0
PNNP;0;1000;100000000;1e-06;51200;8;1448;500;0;3263;500;0;1815;500,0
PNNP;0;1000;100000000;1e-06;51200;13;1918;500;0;3608;500;0;1690;500,0
PNNP;0;1000;100000000;1e-06;51200;21;2354;500;0;3724;500;0;1370;500,0
PNNP;0;1000;100000000;1e-06;51200;34;2926;538;1;3782;495;1;856;516,5
PNNP;0;1000;100000000;1e-06;51200;55;3506;404;1;3808;315;1;302;359,5
PNNP;0;1000;100000000;1e-06;51200;89;4094;269;1;3880;500;0;-214;384,5
PNNP;0;1000;100000000;1e-06;51200;128;4095;89;1;3926;405;1;-169;247,0
PNNP;0;1000;100000000;1e-06;51200;255;3946;539;1;3914;360;1;-32;449,5
PNNP;0;1000;100000000;1e-06;100000;1;614;500;0;1684;500;0;1070;500,0
PNNP;0;1000;100000000;1e-06;100000;2;1018;500;0;2706;500;0;1688;500,0
PNNP;0;1000;100000000;1e-06;100000;3;1338;500;0;3230;500;0;1892;500,0
PNNP;0;1000;100000000;1e-06;100000;5;1773;500;0;3637;500;0;1864;500,0
PNNP;0;1000;100000000;1e-06;100000;8;2288;538;1;3741;500;0;1453;519,0
PNNP;0;1000;100000000;1e-06;100000;13;2719;493;1;3793;500;0;1074;496,5
PNNP;0;1000;100000000;1e-06;100000;21;3895;500;0;3830;450;1;-65;475,0
PNNP;0;1000;100000000;1e-06;100000;34;1258;500;0;2728;500;0;1470;500,0
PNNP;0;1000;100000000;1e-06;100000;55;3434;405;1;3832;500;0;398;452,5
PNNP;0;1000;100000000;1e-06;100000;89;4094;224;1;3912;360;1;-182;292,0
PNNP;0;1000;100000000;1e-06;100000;128;3980;500;0;3945;449;1;-35;474,5
PNNP;0;1000;100000000;1e-06;100000;255;3972;494;1;3945;450;1;-27;472,0
PNNP;0;1000;100000000;1e-06;200000;1;345;500;0;995;500;0;650;500,0
PNNP;0;1000;100000000;1e-06;200000;2;733;500;0;1907;500;0;1174;500,0
PNNP;0;1000;100000000;1e-06;200000;3;955;500;0;2531;500;0;1576;500,0
PNNP;0;1000;100000000;1e-06;200000;5;1353;500;0;3230;500;0;1877;500,0
PNNP;0;1000;100000000;1e-06;200000;8;1776;539;1;3694;500;0;1918;519,5
PNNP;0;1000;100000000;1e-06;200000;13;2256;404;1;3806;500;0;1550;452,0
PNNP;0;1000;100000000;1e-06;200000;21;3252;404;1;3823;500;0;571;452,0
PNNP;0;1000;100000000;1e-06;200000;34;955;500;0;1952;500;0;997;500,0
PNNP;0;1000;100000000;1e-06;200000;55;3368;500;0;3826;500;0;458;500,0
PNNP;0;1000;100000000;1e-06;200000;89;4095;179;1;3894;500;0;-201;339,5
PNNP;0;1000;100000000;1e-06;200000;128;3979;539;1;3946;450;1;-33;494,5
PNNP;0;1000;100000000;1e-06;200000;255;3970;494;1;3946;449;1;-24;471,5
PNNP;0;1000;100000000;1e-06;400000;1;328;500;0;724;500;0;396;500,0
PNNP;0;1000;100000000;1e-06;400000;2;648;500;0;1066;500;0;418;500,0
PNNP;0;1000;100000000;1e-06;400000;3;775;500;0;1703;500;0;928;500,0
PNNP;0;1000;100000000;1e-06;400000;5;1072;500;0;2458;500;0;1386;500,0
PNNP;0;1000;100000000;1e-06;400000;8;1710;539;1;3123;500;0;1413;519,5
PNNP;0;1000;100000000;1e-06;400000;13;2347;500;0;3673;500;0;1326;500,0
PNNP;0;1000;100000000;1e-06;400000;21;2879;405;1;3754;500;0;875;452,5
PNNP;0;1000;100000000;1e-06;400000;34;710;500;0;1124;500;0;414;500,0
PNNP;0;1000;100000000;1e-06;400000;55;3116;500;0;3742;500;0;626;500,0
PNNP;0;1000;100000000;1e-06;400000;89;3993;500;0;3911;500;0;-82;500,0
PNNP;0;1000;100000000;1e-06;400000;128;3976;500;0;3948;495;1;-28;497,5
PNNP;0;1000;100000000;1e-06;400000;255;3978;500;0;3938;405;1;-40;452,5
PNNP;0;1000;100000000;1e-06;800000;1;335;500;0;844;500;0;509;500,0
PNNP;0;1000;100000000;1e-06;800000;2;841;500;0;884;500;0;43;500,0
PNNP;0;1000;100000000;1e-06;800000;3;453;500;0;872;500;0;419;500,0
PNNP;0;1000;100000000;1e-06;800000;5;811;405;1;1602;500;0;791;452,5
PNNP;0;1000;100000000;1e-06;800000;8;1562;500;0;2293;500;0;731;500,0
PNNP;0;1000;100000000;1e-06;800000;13;1810;360;1;3050;500;0;1240;430,0
PNNP;0;1000;100000000;1e-06;800000;21;2967;500;0;3783;500;0;816;500,0
PNNP;0;1000;100000000;1e-06;800000;34;757;500;0;874;500;0;117;500,0
PNNP;0;1000;100000000;1e-06;800000;55;2944;500;0;3806;500;0;862;500,0
PNNP;0;1000;100000000;1e-06;800000;89;4037;500;0;3926;500;0;-111;500,0
PNNP;0;1000;100000000;1e-06;800000;128;3980;539;1;3949;494;1;-31;516,5
PNNP;0;1000;100000000;1e-06;800000;255;3981;500;0;3941;404;1;-40;452,0
PNNP;0;1000;100000000;1e-06;1600000;1;427;500;0;849;500;0;422;500,0
PNNP;0;1000;100000000;1e-06;1600000;2;1766;500;0;2106;500;0;340;500,0
PNNP;0;1000;100000000;1e-06;1600000;3;1822;500;0;2167;500;0;345;500,0
PNNP;0;1000;100000000;1e-06;1600000;5;2730;500;0;3046;500;0;316;500,0
PNNP;0;1000;100000000;1e-06;1600000;8;4083;500;0;4017;500;0;-66;500,0
PNNP;0;1000;100000000;1e-06;1600000;13;2510;405;1;3039;500;0;529;452,5
PNNP;0;1000;100000000;1e-06;1600000;21;4064;500;0;4024;500;0;-40;500,0
PNNP;0;1000;100000000;1e-06;1600000;34;3979;539;1;3943;449;1;-36;494,0
PNNP;0;1000;100000000;1e-06;1600000;55;3979;500;0;3946;450;1;-33;475,0
PNNP;0;1000;100000000;1e-06;1600000;89;3981;500;0;3946;450;1;-35;475,0
PNNP;0;1000;100000000;1e-06;1600000;128;3982;539;1;3947;449;1;-35;494,0
PNNP;0;1000;100000000;1e-06;1600000;255;3981;500;0;3939;404;1;-42;452,0
PNNP;0;1000;100000000;1e-06;3200000;1;0;45;1;960;500;0;960;272,5
PNNP;0;1000;100000000;1e-06;3200000;2;973;500;0;1001;500;0;28;500,0
PNNP;0;1000;100000000;1e-06;3200000;3;1312;500;0;1526;500;0;214;500,0
PNNP;0;1000;100000000;1e-06;3200000;5;2441;500;0;2641;500;0;200;500,0
PNNP;0;1000;100000000;1e-06;3200000;8;4095;89;1;4095;134;1;0;111,5
PNNP;0;1000;100000000;1e-06;3200000;13;2450;500;0;2663;500;0;213;500,0
PNNP;0;1000;100000000;1e-06;3200000;21;4095;89;1;4094;134;1;-1;111,5
PNNP;0;1000;100000000;1e-06;3200000;34;3978;500;0;3950;495;1;-28;497,5
PNNP;0;1000;100000000;1e-06;3200000;55;3981;539;1;3947;449;1;-34;494,0
PNNP;0;1000;100000000;1e-06;3200000;89;3981;539;1;3948;449;1;-33;494,0
PNNP;0;1000;100000000;1e-06;3200000;128;3974;494;1;3951;494;1;-23;494,0
PNNP;0;1000;100000000;1e-06;3200000;255;3979;500;0;3951;494;1;-28;497,0
PNNP;0;1000;100000000;1e-06;6400000;1;870;500;0;1091;500;0;221;500,0
PNNP;0;1000;100000000;1e-06;6400000;2;1334;500;0;1509;500;0;175;500,0
PNNP;0;1000;100000000;1e-06;6400000;3;1173;500;0;1248;500;0;75;500,0
PNNP;0;1000;100000000;1e-06;6400000;5;2143;500;0;2241;500;0;98;500,0
PNNP;0;1000;100000000;1e-06;6400000;8;4095;89;1;4095;89;1;0;89,0
PNNP;0;1000;100000000;1e-06;6400000;13;2190;500;0;2282;500;0;92;500,0
PNNP;0;1000;100000000;1e-06;6400000;21;4095;89;1;4095;89;1;0;89,0
PNNP;0;1000;100000000;1e-06;6400000;34;3979;539;1;3950;495;1;-29;517,0
PNNP;0;1000;100000000;1e-06;6400000;55;3980;500;0;3940;404;1;-40;452,0
PNNP;0;1000;100000000;1e-06;6400000;89;3966;449;1;3950;494;1;-16;471,5
PNNP;0;1000;100000000;1e-06;6400000;128;3981;500;0;3948;449;1;-33;474,5
PNNP;0;1000;100000000;1e-06;6400000;255;3972;494;1;3941;405;1;-31;449,5
PNDD;0;1000;100000000;1e-06;100;1;767;500;0;780;500;0;13;500,0
PNDD;0;1000;100000000;1e-06;100;2;1581;500;0;1592;500;0;11;500,0
PNDD;0;1000;100000000;1e-06;100;3;2177;500;0;2226;500;0;49;500,0
PNDD;0;1000;100000000;1e-06;100;5;2763;500;0;2815;500;0;52;500,0
PNDD;0;1000;100000000;1e-06;100;8;3192;500;0;3245;500;0;53;500,0
PNDD;0;1000;100000000;1e-06;100;13;3465;500;0;3485;500;0;20;500,0
PNDD;0;1000;100000000;1e-06;100;21;3619;500;0;3627;500;0;8;500,0
PNDD;0;1000;100000000;1e-06;100;34;3706;500;0;3706;500;0;0;500,0
PNDD;0;1000;100000000;1e-06;100;55;3767;500;0;3758;498;1;-9;499,0
PNDD;0;1000;100000000;1e-06;100;89;3814;498;1;3790;383;1;-24;440,5
PNDD;0;1000;100000000;1e-06;100;128;3825;345;1;3823;383;1;-2;364,0
PNDD;0;1000;100000000;1e-06;100;255;3911;460;1;3886;383;1;-25;421,5
PNDD;0;1000;100000000;1e-06;200;1;2222;344;1;2319;534;1;97;439,0
PNDD;0;1000;100000000;1e-06;200;2;1380;500;0;1492;500;0;112;500,0
PNDD;0;1000;100000000;1e-06;200;3;1895;500;0;2007;500;0;112;500,0
PNDD;0;1000;100000000;1e-06;200;5;2620;500;0;2706;500;0;86;500,0
PNDD;0;1000;100000000;1e-06;200;8;3139;500;0;3194;500;0;55;500,0
PNDD;0;1000;100000000;1e-06;200;13;3451;500;0;3474;500;0;23;500,0
PNDD;0;1000;100000000;1e-06;200;21;3589;500;0;3625;500;0;36;500,0
PNDD;0;1000;100000000;1e-06;200;34;3691;500;0;3706;500;0;15;500,0
PNDD;0;1000;100000000;1e-06;200;55;3759;535;1;3758;497;1;-1;516,0
PNDD;0;1000;100000000;1e-06;200;89;3809;497;1;3789;382;1;-20;439,5
PNDD;0;1000;100000000;1e-06;200;128;3836;421;1;3823;382;1;-13;401,5
PNDD;0;1000;100000000;1e-06;200;255;3904;421;1;3886;382;1;-18;401,5
PNDD;0;1000;100000000;1e-06;400;1;1668;500;0;1720;500;0;52;500,0
PNDD;0;1000;100000000;1e-06;400;2;1002;500;0;1157;500;0;155;500,0
PNDD;0;1000;100000000;1e-06;400;3;1550;500;0;1747;500;0;197;500,0
PNDD;0;1000;100000000;1e-06;400;5;2321;500;0;2499;500;0;178;500,0
PNDD;0;1000;100000000;1e-06;400;8;2886;500;0;3059;500;0;173;500,0
PNDD;0;1000;100000000;1e-06;400;13;3343;500;0;3451;500;0;108;500,0
PNDD;0;1000;100000000;1e-06;400;21;3607;500;0;3620;500;0;13;500,0
PNDD;0;1000;100000000;1e-06;400;34;3694;500;0;3704;500;0;10;500,0
PNDD;0;1000;100000000;1e-06;400;55;3745;535;1;3757;496;1;12;515,5
PNDD;0;1000;100000000;1e-06;400;89;3789;420;1;3790;382;1;1;401,0
PNDD;0;1000;100000000;1e-06;400;128;3827;420;1;3825;382;1;-2;401,0
PNDD;0;1000;100000000;1e-06;400;255;3920;459;1;3883;344;1;-37;401,5
PNDD;0;1000;100000000;1e-06;800;1;1201;500;0;1252;500;0;51;500,0
PNDD;0;1000;100000000;1e-06;800;2;751;500;0;886;500;0;135;500,0
PNDD;0;1000;100000000;1e-06;800;3;1075;500;0;1298;500;0;223;500,0
PNDD;0;1000;100000000;1e-06;800;5;1916;500;0;2199;500;0;283;500,0
PNDD;0;1000;100000000;1e-06;800;8;2505;500;0;2805;500;0;300;500,0
PNDD;0;1000;100000000;1e-06;800;13;3153;500;0;3380;500;0;227;500,0
PNDD;0;1000;100000000;1e-06;800;21;3472;500;0;3606;500;0;134;500,0
PNDD;0;1000;100000000;1e-06;800;34;3630;500;0;3695;533;1;65;516,5
PNDD;0;1000;100000000;1e-06;800;55;3711;534;1;3756;534;1;45;534,0
PNDD;0;1000;100000000;1e-06;800;89;3757;381;1;3791;420;1;34;400,5
PNDD;0;1000;100000000;1e-06;800;128;3822;458;1;3823;382;1;1;420,0
PNDD;0;1000;100000000;1e-06;800;255;3918;420;1;3887;382;1;-31;401,0
PNDD;0;1000;100000000;1e-06;1600;1;1255;500;0;1383;500;0;128;500,0
PNDD;0;1000;100000000;1e-06;1600;2;1079;500;0;1359;500;0;280;500,0
PNDD;0;1000;100000000;1e-06;1600;3;1550;500;0;1937;500;0;387;500,0
PNDD;0;1000;100000000;1e-06;1600;5;2453;500;0;2905;500;0;452;500,0
PNDD;0;1000;100000000;1e-06;1600;8;2948;500;0;3352;500;0;404;500,0
PNDD;0;1000;100000000;1e-06;1600;13;3403;500;0;3633;500;0;230;500,0
PNDD;0;1000;100000000;1e-06;1600;21;3588;500;0;3723;500;0;135;500,0
PNDD;0;1000;100000000;1e-06;1600;34;3690;500;0;3761;419;1;71;459,5
PNDD;0;1000;100000000;1e-06;1600;55;3760;382;1;3806;382;1;46;382,0
PNDD;0;1000;100000000;1e-06;1600;89;3837;420;1;3852;382;1;15;401,0
PNDD;0;1000;100000000;1e-06;1600;128;3885;459;1;3880;344;1;-5;401,5
PNDD;0;1000;100000000;1e-06;1600;255;3996;420;1;3940;344;1;-56;382,0
PNDD;0;1000;100000000;1e-06;3200;1;758;500;0;1109;500;0;351;500,0
PNDD;0;1000;100000000;1e-06;3200;2;936;500;0;1288;500;0;352;500,0
PNDD;0;1000;100000000;1e-06;3200;3;1418;500;0;1881;500;0;463;500,0
PNDD;0;1000;100000000;1e-06;3200;5;2055;500;0;2617;500;0;562;500,0
PNDD;0;1000;100000000;1e-06;3200;8;2633;500;0;3228;500;0;595;500,0
PNDD;0;1000;100000000;1e-06;3200;13;3109;500;0;3570;500;0;461;500,0
PNDD;0;1000;100000000;1e-06;3200;21;3422;500;0;3701;500;0;279;500,0
PNDD;0;1000;100000000;1e-06;3200;34;3727;534;1;3758;457;1;31;495,5
PNDD;0;1000;100000000;1e-06;3200;55;3712;419;1;3790;343;1;78;381,0
PNDD;0;1000;100000000;1e-06;3200;89;3791;343;1;3851;420;1;60;381,5
PNDD;0;1000;100000000;1e-06;3200;128;3841;344;1;3885;420;1;44;382,0
PNDD;0;1000;100000000;1e-06;3200;255;4011;459;1;3948;420;1;-63;439,5
PNDD;0;1000;100000000;1e-06;6400;1;784;500;0;718;500;0;-66;500,0
PNDD;0;1000;100000000;1e-06;6400;2;685;500;0;947;500;0;262;500,0
PNDD;0;1000;100000000;1e-06;6400;3;1069;500;0;1490;500;0;421;500,0
PNDD;0;1000;100000000;1e-06;6400;5;1624;500;0;2259;500;0;635;500,0
PNDD;0;1000;100000000;1e-06;6400;8;2180;500;0;2948;500;0;768;500,0
PNDD;0;1000;100000000;1e-06;6400;13;2798;500;0;3448;500;0;650;500,0
PNDD;0;1000;100000000;1e-06;6400;21;3105;500;0;3666;500;0;561;500,0
PNDD;0;1000;100000000;1e-06;6400;34;3598;500;0;3746;495;1;148;497,5
PNDD;0;1000;100000000;1e-06;6400;55;3826;534;1;3791;420;1;-35;477,0
PNDD;0;1000;100000000;1e-06;6400;89;3747;458;1;3824;305;1;77;381,5
PNDD;0;1000;100000000;1e-06;6400;128;3792;305;1;3870;382;1;78;343,5
PNDD;0;1000;100000000;1e-06;6400;255;3886;344;1;3922;305;1;36;324,5
PNDD;0;1000;100000000;1e-06;12800;1;1206;500;0;1689;500;0;483;500,0
PNDD;0;1000;100000000;1e-06;12800;2;1702;500;0;2536;500;0;834;500,0
PNDD;0;1000;100000000;1e-06;12800;3;2134;500;0;3124;500;0;990;500,0
PNDD;0;1000;100000000;1e-06;12800;5;2617;500;0;3555;500;0;938;500,0
PNDD;0;1000;100000000;1e-06;12800;8;2895;456;1;3705;500;0;810;478,0
PNDD;0;1000;100000000;1e-06;12800;13;3520;534;1;3760;419;1;240;476,5
PNDD;0;1000;100000000;1e-06;12800;21;3518;419;1;3810;382;1;292;400,5
PNDD;0;1000;100000000;1e-06;12800;34;3803;497;1;3849;305;1;46;401,0
PNDD;0;1000;100000000;1e-06;12800;55;3818;344;1;3899;306;1;81;325,0
PNDD;0;1000;100000000;1e-06;12800;89;4095;190;1;3946;306;1;-149;248,0
PNDD;0;1000;100000000;1e-06;12800;128;4094;267;1;4015;344;1;-79;305,5
PNDD;0;1000;100000000;1e-06;12800;255;4044;459;1;4015;344;1;-29;401,5
PNDD;0;1000;100000000;1e-06;25600;1;894;500;0;1290;500;0;396;500,0
PNDD;0;1000;100000000;1e-06;25600;2;1297;500;0;2022;500;0;725;500,0
