sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
PNDD;3200;2;2009;190;1
PNDD;3200;3;2340;152;1
PNDD;3200;5;2670;114;1
PNDD;3200;8;3003;115;1
PNDD;3200;13;3273;115;1
PNDD;3200;21;3525;77;1
PNDD;3200;34;3661;77;1
PNDD;3200;55;3793;77;1
PNDD;3200;89;3868;77;1
PNDD;3200;128;3920;77;1
PNDD;3200;255;4094;76;1
PNDD;6400;1;1424;500;0
PNDD;6400;2;1681;190;1
PNDD;6400;3;1989;152;1
PNDD;6400;5;2261;114;1
PNDD;6400;8;2585;153;1
PNDD;6400;13;2917;115;1
PNDD;6400;21;3225;76;1
PNDD;6400;34;3434;77;1
PNDD;6400;55;3661;77;1
PNDD;6400;89;3741;77;1
PNDD;6400;128;3863;77;1
PNDD;6400;255;3954;77;1
PNDD;12800;1;1781;426;1
PNDD;12800;2;2150;114;1
PNDD;12800;3;2456;115;1
PNDD;12800;5;2766;115;1
PNDD;12800;8;3159;76;1
PNDD;12800;13;3341;77;1
PNDD;12800;21;3597;77;1
PNDD;12800;34;3773;77;1
PNDD;12800;55;3808;77;1
PNDD;12800;89;4095;76;1
PNDD;12800;128;4095;76;1
PNDD;12800;255;4095;76;1
PNDD;25600;1;1380;190;1
PNDD;25600;2;1821;114;1
PNDD;25600;3;2099;115;1
PNDD;25600;5;2352;76;1
PNDD;25600;8;2626;76;1
PNDD;25600;13;2990;76;1
PNDD;25600;21;3281;77;1
PNDD;25600;34;3520;77;1
PNDD;25600;55;4073;77;1
PNDD;25600;89;3933;77;1
PNDD;25600;128;4095;76;1
PNDD;25600;255;4095;76;1
PNDD;51200;1;910;191;1
PNDD;51200;2;1516;153;1
PNDD;51200;3;1819;114;1
PNDD;51200;5;2092;115;1
PNDD;51200;8;2255;76;1
PNDD;51200;13;2758;77;1
PNDD;51200;21;2862;77;1
PNDD;51200;34;3400;77;1
PNDD;51200;55;3367;77;1
PNDD;51200;89;3758;77;1
PNDD;51200;128;4094;38;1
PNDD;51200;255;4095;76;1
PNDD;100000;1;1531;153;1
PNDD;100000;2;1925;115;1
PNDD;100000;3;2192;76;1
PNDD;100000;5;2452;77;1
PNDD;100000;8;2723;77;1
PNDD;100000;13;3216;77;1
PNDD;100000;21;3523;77;1
PNDD;100000;34;2174;115;1
PNDD;100000;55;3708;77;1
PNDD;100000;89;4094;38;1
PNDD;100000;128;4095;76;1
PNDD;100000;255;4095;76;1
PNDD;200000;1;1084;153;1
PNDD;200000;2;1628;115;1
PNDD;200000;3;1921;77;1
PNDD;200000;5;2144;77;1
PNDD;200000;8;2450;77;1
PNDD;200000;13;2767;77;1
PNDD;200000;21;3193;77;1
PNDD;200000;34;1682;115;1
PNDD;200000;55;3276;77;1
PNDD;200000;89;4073;77;1
PNDD;200000;128;4095;76;1
PNDD;200000;255;4095;76;1
PNDD;400000;1;617;153;1
PNDD;400000;2;1325;115;1
PNDD;400000;3;1608;115;1
PNDD;400000;5;2092;77;1
PNDD;400000;8;2232;77;1
PNDD;400000;13;2716;77;1
PNDD;400000;21;2991;77;1
PNDD;400000;34;1395;115;1
PNDD;400000;55;3089;77;1
PNDD;400000;89;4042;77;1
PNDD;400000;128;4095;76;1
PNDD;400000;255;4095;76;1
PNDD;800000;1;436;115;1
PNDD;800000;2;748;153;1
PNDD;800000;3;1140;115;1
PNDD;800000;5;1663;153;1
PNDD;800000;8;2096;115;1
PNDD;800000;13;2612;77;1
PNDD;800000;21;2955;77;1
PNDD;800000;34;1018;192;1
PNDD;800000;55;3047;77;1
PNDD;800000;89;4000;77;1
PNDD;800000;128;4095;76;1
PNDD;800000;255;4095;76;1
PNDD;1600000;1;882;115;1
PNDD;1600000;2;1637;500;0
PNDD;1600000;3;2283;346;1
PNDD;1600000;5;2808;39;1
PNDD;1600000;8;3943;154;1
PNDD;1600000;13;2954;115;1
PNDD;1600000;21;3896;77;1
PNDD;1600000;34;4095;76;1
PNDD;1600000;55;4095;76;1
PNDD;1600000;89;4095;76;1
PNDD;1600000;128;4095;76;1
PNDD;1600000;255;4095;76;1
PNDD;3200000;1;526;500;0
PNDD;3200000;2;1274;500;0
PNDD;3200000;3;1854;500;0
PNDD;3200000;5;2644;500;0
PNDD;3200000;8;3798;500;0
PNDD;3200000;13;2826;500;0
PNDD;3200000;21;3788;500;0
PNDD;3200000;34;4095;76;1
PNDD;3200000;55;4095;76;1
PNDD;3200000;89;4095;76;1
PNDD;3200000;128;4095;76;1
PNDD;3200000;255;4095;76;1
PNDD;6400000;1;400;500;0
PNDD;6400000;2;1378;500;0
PNDD;6400000;3;1541;500;0
PNDD;6400000;5;2141;500;0
PNDD;6400000;8;3726;500;0
PNDD;6400000;13;2463;500;0
PNDD;6400000;21;3750;500;0
PNDD;6400000;34;4095;76;1
PNDD;6400000;55;4095;76;1
PNDD;6400000;89;4095;76;1
PNDD;6400000;128;4095;76;1
PNDD;6400000;255;4095;76;1
PDDN;100;1;3018;500;0
PDDN;100;2;3400;500;0
PDDN;100;3;3515;500;0
PDDN;100;5;3606;500;0
PDDN;100;8;3671;500;0
PDDN;100;13;3714;500;0
PDDN;100;21;3765;500;0
PDDN;100;34;3821;500;0
PDDN;100;55;3861;500;0
PDDN;100;89;3905;500;0
PDDN;100;128;3945;500;0
PDDN;100;255;4021;500;0
PDDN;200;1;2660;387;1
PDDN;200;2;3300;269;1
PDDN;200;3;3515;269;1
PDDN;200;5;3634;154;1
PDDN;200;8;3682;347;1
PDDN;200;13;3707;347;1
PDDN;200;21;3761;500;0
PDDN;200;34;3811;500;0
PDDN;200;55;3865;500;0
PDDN;200;89;3904;462;1
PDDN;200;128;3943;462;1
PDDN;200;255;4020;500;0
PDDN;400;1;2290;503;1
PDDN;400;2;2793;268;1
PDDN;400;3;3163;192;1
PDDN;400;5;3424;153;1
PDDN;400;8;3561;115;1
PDDN;400;13;3657;77;1
PDDN;400;21;3723;77;1
PDDN;400;34;3783;77;1
PDDN;400;55;3840;77;1
