sensor_name;frequency;duty_cycle;measurement;stabilization_time;success
PDDN;400000;8;2910;153;1
PDDN;400000;13;3178;77;1
PDDN;400000;21;3404;154;1
PDDN;400000;34;1004;153;1
PDDN;400000;55;3455;77;1
PDDN;400000;89;3939;77;1
PDDN;400000;128;4095;76;1
PDDN;400000;255;4095;76;1
PDDN;800000;1;2304;76;1
PDDN;800000;2;989;154;1
PDDN;800000;3;1090;269;1
PDDN;800000;5;1364;500;0
PDDN;800000;8;2028;153;1
PDDN;800000;13;2789;230;1
PDDN;800000;21;3149;77;1
PDDN;800000;34;958;115;1
PDDN;800000;55;3204;461;1
PDDN;800000;89;3883;77;1
PDDN;800000;128;4095;76;1
PDDN;800000;255;4095;76;1
PDDN;1600000;1;979;500;0
PDDN;1600000;2;1257;153;1
PDDN;1600000;3;1981;500;0
PDDN;1600000;5;2859;500;0
PDDN;1600000;8;3827;77;1
PDDN;1600000;13;2841;500;0
PDDN;1600000;21;3826;154;1
PDDN;1600000;34;4095;76;1
PDDN;1600000;55;4095;76;1
PDDN;1600000;89;4095;76;1
PDDN;1600000;128;4095;76;1
PDDN;1600000;255;4095;76;1
PDDN;3200000;1;1534;500;0
PDDN;3200000;2;1110;500;0
PDDN;3200000;3;1493;500;0
PDDN;3200000;5;2608;500;0
PDDN;3200000;8;3770;500;1
PDDN;3200000;13;2611;500;0
PDDN;3200000;21;3769;231;1
PDDN;3200000;34;4095;76;1
PDDN;3200000;55;4095;76;1
PDDN;3200000;89;4095;76;1
PDDN;3200000;128;4095;76;1
PDDN;3200000;255;4095;76;1
PDDN;6400000;1;1418;500;0
PDDN;6400000;2;1227;500;0
PDDN;6400000;3;1679;500;0
PDDN;6400000;5;1997;500;0
PDDN;6400000;8;3726;500;0
PDDN;6400000;13;2337;500;0
PDDN;6400000;21;3718;500;0
PDDN;6400000;34;4095;76;1
PDDN;6400000;55;4095;76;1
PDDN;6400000;89;4095;76;1
PDDN;6400000;128;4095;76;1
PDDN;6400000;255;4095;76;1
PN;100;1;2276;500;0
PN;100;2;3241;500;0
PN;100;3;3472;500;0
PN;100;5;3609;500;0
PN;100;8;3689;500;0
